,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
6331,7526.0,0.008430365,4.137836835,-6.240696572,6.675732162999999,0.768307025,-3.353059548,-1.6317346730000002,0.154612448,-2.7958924639999996,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.0419737909999998,-1.129055877,0.11645252099999999,-1.9346657390000002,0.488378221,0.36451421,-0.6080571339999999,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1.0,1
91307,63407.0,-0.62669249,0.74376085,2.03667847,0.013749195,0.34779415399999997,-0.6941390390000001,1.129416478,-0.523416537,-0.276187501,0.137232385,0.733320277,0.784484618,1.303252096,-0.53970698,0.989984732,-0.47963992899999996,-0.224801031,-1.202581702,-0.525033228,0.23503220000000002,-0.251891641,-0.193706668,0.19700794800000002,0.622087862,-0.301000443,0.002442236,-0.135934112,-0.34871462299999995,15.98,0
101496,67853.0,-0.063950331,-0.7113727590000001,2.294196694,-0.301625686,-0.700460812,0.395388026,-3.3335440860000003,-1.085366305,0.420188596,0.680667208,0.143234002,0.301999958,-0.6776118090000001,-0.881503507,-1.6994210180000002,0.589177519,0.968155565,-0.672533103,1.920877584,-0.26769032,1.70788701,-0.01363694,-2.085085719,0.155305061,0.337001307,0.07008424,0.366781297,0.276609289,0.8,0
262520,160515.0,-1.198968488,0.8530876059999999,0.522798836,-1.2278114070000001,1.6353542019999998,-0.47760009299999995,1.632136147,-0.7783305359999999,0.316154496,0.18458485300000002,1.3525935740000001,0.060598550999999994,-0.640663081,-1.5427432069999998,-0.965437568,0.303230122,-0.267482096,0.043605537,-0.394407874,-0.027817259,-0.41332122299999996,-0.6856100970000001,-0.10402777099999999,0.597275064,-0.216296507,-0.064100168,-0.883785497,-0.35666012,12.41,0
46400,42772.0,-0.715899713,0.46485236399999996,0.938240669,-0.35145651,1.097195137,1.480442234,0.273093989,0.6106898620000001,-0.5271005670000001,-0.303734054,1.613082524,0.13552762699999998,-1.3933764819999999,0.770015783,1.222478263,-0.914728434,0.538145462,-1.32707204,-1.155451351,-0.284353752,0.27191243600000004,0.830477127,0.058853836,-1.352289158,-0.6982207909999999,0.411709438,0.040316292999999996,0.11546027,10.52,0
97870,66419.0,1.2834775859999998,0.37951120200000005,0.165569141,0.604068809,-0.156173266,-0.8572120990000001,0.10811360699999999,-0.20579137600000003,-0.009896084,-0.294793663,-0.312109154,0.352061721,0.732075466,-0.397481921,1.071498898,0.562488148,-0.161341177,-0.23643537899999997,-0.065628825,-0.042321335999999994,-0.306631007,-0.859408407,0.08028540299999999,-0.002832731,0.279374434,0.115310892,-0.020495615,0.027990018,0.99,0
224545,143854.0,-1.895384956,-0.604085455,0.9692404309999999,-0.738854901,0.656532667,-0.44913153100000003,0.17380883600000002,0.052587935,1.0619759359999998,-0.360335291,-1.1787619329999999,0.198585421,0.513976027,-0.6226184229999999,0.205192244,0.169579665,-0.720931612,0.342660577,-0.13984981300000002,-0.372776795,0.03286291,1.178602046,0.840872051,0.7170355009999999,0.166780244,0.175711213,0.70541508,0.102900425,30.27,0
6734,8451.0,0.31459659,2.660670277,-5.92003738,4.522499605,-2.315027286,-2.278351654,-4.684053936000001,1.202270265,-0.6946955109999999,-5.52627806,6.662436831,-8.525464925,0.742745447,-7.67866801,0.593070459,-4.478136595,-5.844266479,-1.102730795,2.1773856869999997,0.5627056429999999,0.7433140229999999,0.06403835599999999,0.677841675,0.083007823,-1.911034464,0.322188398,0.620866539,0.185030355,1.0,1
140609,83820.0,-1.2165215790000001,1.014065685,-1.16083162,-1.144059057,2.473278815,3.003534391,-0.011743893,1.1885134529999999,-0.551363736,0.036465182,-0.399393383,-0.117303534,-0.052720868,0.669703148,0.717529695,0.30483031899999996,-0.638481466,0.154648145,0.35997021799999995,0.160084641,-0.0201287,-0.176024906,-0.207688254,1.040101112,-0.06760403,0.280056602,0.23901181600000002,0.144054128,22.0,0
64460,51155.0,-11.20546139,7.914633492,-13.98775164,4.33334118,-8.484969523,-3.506561173,-8.935243032,7.704449151,-2.33658418,-5.927359169,2.470401016,-5.7885170310000005,-0.39193925700000004,-6.527462241,0.899859362,-3.847292842,-6.700637447999999,-2.492616107,0.469554314,0.860911742,0.942593331,-0.987848115,-0.279446305,-0.027299225,0.644344196,-0.263077923,1.084022528,0.211933357,99.99,1
112036,72484.0,-2.264307627,1.6453055859999999,0.16037568,1.85906736,1.19703262,4.663074838,-1.5907663969999999,2.170935441,-0.82511656,0.755130445,-0.994722392,-0.049898513,0.230316834,0.256997743,0.6608951989999999,0.432057979,0.110022971,0.654112912,1.373337975,-0.014478755,0.002096265,-0.2326487,-0.094459228,1.011286308,0.214237963,0.191665626,-0.81307804,-0.255371799,7.7,0
167305,118603.0,-6.677211625,5.529299201000001,-7.193274565,6.08132108,-1.6360709709999999,0.500609583,-4.640770208,-4.339839696,-0.950036405,0.566679814,4.3150759160000005,-4.938283599999999,-1.105709737,-8.490812622,1.003625746,-1.949123261,-3.09301269,0.124087075,0.8867469659999999,-1.118686755,5.563300664,-1.608271961,0.9653215959999999,0.163717979,0.047530870999999995,0.46616478299999997,0.278546743,1.471988117,105.89,1
79622,58097.0,1.4239719819999999,-0.515821403,-0.392454753,-0.966377148,-0.34008681700000004,-0.304974203,-0.302108223,-0.033006363,-1.086464045,0.879126849,0.033688183999999996,-0.47852931200000004,-0.982102087,0.6839967259999999,0.241438008,-0.782185358,-0.539649718,1.3869765459999999,0.253716991,-0.49496707,-0.839348888,-2.132206425,0.139710476,-0.898969675,0.062787436,0.6819805990000001,-0.09222257699999999,-0.014180696000000001,20.98,0
102964,68442.0,-1.6585565930000001,0.216041961,2.2942692630000003,-0.905373907,-0.9841154129999999,-0.6262343020000001,-0.328952138,0.532870981,0.130733942,-1.131124971,-0.775256188,-0.18700881100000002,-0.088955224,-0.062867877,1.038527172,1.241185943,-0.7073510159999999,0.441065955,-1.027480297,-0.12717419300000002,0.30963714800000003,0.592391311,-0.13567141,0.457637069,0.13136332,1.000550431,-0.252469984,-0.026233048,60.75,0
120796,75964.0,-0.531851621,-0.03045888,0.20002561100000002,0.31786132300000003,0.358926175,1.145427667,-0.49359555,0.748409085,-1.7274230169999998,0.556672433,-0.682501389,0.119476449,0.49247955299999996,0.402587023,-0.035199685,-1.5615105880000002,-0.013592746999999999,1.832912122,0.705508413,-0.261359383,-0.37849173399999997,-0.836597061,-0.020223669,-1.75847509,-0.068592344,-0.255719916,-0.024953923,-0.13332965300000002,51.5,0
249338,154360.0,-0.24221619100000003,1.1140412259999999,-0.34407341700000005,-0.745018574,0.7995972370000001,-0.678987537,1.086540815,-0.279382446,0.408705789,0.7409338129999999,0.333084817,-0.030602696000000002,-0.859390063,0.409165901,-0.060434287,-0.196564792,-0.9702745970000001,0.852072398,0.45562811799999997,0.27823734699999997,0.269425794,1.281517056,-0.216186842,-0.48307252799999995,-0.710102551,-0.22679720000000003,0.547813233,0.20207618800000002,0.89,0
188547,128021.0,-0.739197784,-0.483974222,1.610290139,-2.561174532,0.02429402,-0.404843539,-0.217028652,0.110799229,-0.547470896,-0.5190270570000001,-1.269704193,-0.697640968,0.378299151,-0.899273313,-0.9809885559999999,1.590741934,-0.39907776899999997,-0.933623845,-0.8135419979999999,0.108798172,0.51672055,1.319578858,-0.270141726,0.782856588,0.278146342,-0.182870074,0.075355265,0.131172364,28.36,0
145800,87202.0,-0.419820174,-1.155978008,-2.092515502,2.78675033,0.7362965920000001,-0.167291966,1.6000274630000002,-0.117426851,-0.7969538140000001,-0.133950251,1.033032012,-0.284367998,-1.20827981,-0.429211904,0.24894536,-0.92892153,1.6799855190000001,1.315338866,2.226160656,1.275358027,0.480639718,0.533516931,1.2846454059999999,0.51613127,-0.6029411,-0.30502369,-0.021363145,0.129096386,451.27,1
15597,26990.0,-2.347949023,-0.036416261,1.060555224,0.19146522800000002,-1.006032895,1.062828177,-0.18390825600000002,-0.70152824,-0.402613871,1.780147121,0.62127514,-0.000672948,-0.419748804,-0.329408784,0.28817094,-1.746218955,0.078463197,1.8187184859999999,-0.22991925600000002,-0.957739942,0.379593174,0.078284405,-0.326574925,-0.306042569,-0.231370945,-0.212478528,-0.129212711,-0.26331949,158.0,0
70589,53937.0,-2.042608199,1.573578074,-2.3726524330000003,-0.572676431,-2.097352765,-0.174142123,-3.0395197869999997,-1.634232951,-0.594808639,-5.4596018939999995,2.378537225,-2.330270647,-0.246232725,-4.058523436000001,-0.31698314699999997,-2.5226608109999997,-5.603400347999999,-0.778439964,0.860211794,0.825565985,-0.7233261959999999,0.501221637,-0.6968922609999999,-0.600513726,0.127547029,-0.78607222,0.606097322,0.171696508,261.87,1
57240,47821.0,0.991716803,-0.40892395299999995,0.9162351240000001,0.662854378,-1.107234638,-0.632122694,-0.336560097,-0.049032335999999996,0.518119099,-0.15035764699999998,-0.37056694799999995,0.08556418800000001,-0.006167046,0.04517068,1.440277384,0.6828787279999999,-0.5549609329999999,0.052124252999999995,-0.41036616,0.148035748,0.065448071,-0.072556856,-0.039637524,0.409222006,0.099913349,0.38000412,-0.030381803,0.046580450999999995,124.41,0
43681,41607.0,-18.24751323,8.713250171,-17.88012682,9.249459237,-14.54121252,-1.9115635930000001,-18.01466013,5.52216219,-9.283924512,-14.55715905,4.392435586,-10.38007312,1.611820901,-6.917639506,0.158841037,-10.32824239,-20.25455569,-8.534522564,3.256534481,-0.526368288,0.598842606,0.615318868,-0.486498927,0.739268468,-0.236844752,-0.04608167,-3.011473285,-1.0221474659999998,53.95,1
184770,126380.0,-1.5214694919999998,-1.173871596,0.179702172,-0.098374313,1.080593063,-1.259048606,1.224946957,-0.189916821,-0.202466707,-1.059949442,1.1200308159999999,-0.725927422,-2.108229368,-0.41412678299999994,0.325885677,0.36645229700000004,0.23035857899999998,1.36075076,-0.340065548,0.7991750390000001,0.41324577700000004,0.42228548299999996,0.28997776399999997,-0.14073208199999998,1.206680648,-0.009186094,-0.427425781,-0.297636662,284.83,0
70698,53982.0,1.193904852,0.622545041,-0.38883355299999994,1.308873235,0.204144092,-0.791966543,0.183192036,-0.064077975,0.019421363,-0.703563843,0.217210773,-0.43114385200000005,-0.8327887140000001,-1.15794116,1.424001228,0.33922426,1.2158534540000001,0.23602089699999998,-0.978764801,-0.17805192,-0.048768328,-0.069325337,-0.085020938,-0.079936449,0.592806404,-0.295166617,0.046805685,0.052471529,1.0,0
235616,148468.0,0.218810192,2.71585508,-5.111657838999999,6.310660974,-0.848345065,-0.8824457990000001,-2.902079247,0.939162178,-3.627698142,-1.8733308530000001,1.2038344840000001,-6.172629917999999,-0.921364297,-3.941965105,-0.062221383,-5.241049108,-8.152829372000001,-3.243436445,1.935483754,0.38168193899999997,1.083640212,1.037323802,0.062325137999999995,0.532489604,-0.149144855,0.6395796460000001,0.35156763799999996,-0.001816515,0.76,1
252743,155949.0,0.710961747,0.586095967,-2.439839969,0.157254551,0.635939431,-1.34943183,0.39144198399999997,-3.322921612,-0.388069221,-0.669863516,-1.147725254,0.10285167199999999,-1.060332107,1.56453122,-0.421587514,-0.926466178,0.005158895,-0.318587736,-0.144304292,0.564644733,-0.748497229,1.825091209,-0.102084224,0.111668301,-0.24158394,-0.07739349400000001,0.25157363,0.45477615600000004,118.0,0
215108,139940.0,-0.104068651,1.1792017209999999,-0.622650426,-0.382108062,1.23064877,-0.9146797959999999,1.254666384,-0.317830223,-0.291738163,-0.94546371,-0.9562514870000001,0.17211402399999998,1.480057011,-1.227103802,0.592710202,0.160430466,0.182778042,0.8506409140000001,0.134227081,0.239868093,0.26781958100000003,1.04388519,-0.289267593,-0.7491870840000001,-0.258636356,-0.10457814900000001,0.47447918899999997,0.30652170300000003,30.67,0
242570,151550.0,0.015458008999999998,0.76372498,0.267407488,-0.54345904,0.803663454,-0.44844896700000003,0.909467432,-0.098738387,-0.54582432,-0.33058988,0.34421911899999996,0.69292919,0.19782858399999997,0.367429213,-0.873388697,-0.004414668,-0.658641365,-0.012766303,0.9611053340000001,-0.06611821400000001,-0.125538557,-0.293980767,0.026796554,-0.479937128,-0.996337411,0.147272911,0.16095035,0.201322296,1.98,0
139477,83172.0,-1.9777734009999999,1.070029132,0.933216348,3.130169712,-0.6738324859999999,0.10554094,0.177495244,0.77782551,-1.8883868480000001,0.358383656,-0.05443858099999999,0.702420498,1.493523856,0.663001826,1.394629235,-0.124326189,0.616678292,-0.564670611,0.26500038,0.09107122599999999,0.10477577,0.17163534100000002,-0.09501432800000001,0.452209232,-0.32473111600000004,0.126694489,0.22370067600000001,-0.185513824,173.87,0
271637,164669.0,1.576764276,-1.8860908769999998,-1.188781616,-0.48684096200000004,-0.86822253,0.16478198900000002,-0.41868309200000003,-0.017139214,-0.010782073,0.5562978239999999,0.5371661999999999,0.802741976,0.171453264,-0.528835986,-2.5680146059999998,0.251612051,0.716857326,-1.7495000109999999,1.4643939469999998,0.538546628,0.060498055,-0.21241406399999999,0.01634908,0.74714574,-0.17624678,-0.404567289,-0.057675817000000004,-0.012359438,290.83,0
247954,153743.0,-1.336058386,0.312550954,2.49501167,-1.1382575320000001,-1.6037776119999998,0.113928359,-0.9366660920000001,0.36484875200000005,0.128152516,0.371881385,-1.00679087,-0.429492517,0.054224101,-1.3132083,-0.7484477420000001,0.32509167899999997,1.052931496,-1.285905528,1.4632441919999999,0.221498293,0.18524634,0.726227495,-0.303867478,0.39661013799999995,0.288857967,-0.006237933,-0.48403070200000003,-0.132803281,1.0,0
154719,102671.0,-4.991757794,5.213339823,-9.111326298,8.431986352000001,-3.4355156719999997,-1.8275651019999999,-7.114302844,3.4312066310000002,-3.87564287,-6.8685085070000005,7.15062517,-10.26298404,2.733084936,-10.12752478,-0.262783621,-5.190271038000001,-8.65571104,-2.024443474,1.56047928,0.098132192,1.1894228390000001,0.24785847600000002,0.29444833,-0.548503502,-0.174616567,0.406702503,-0.402339273,-0.882885795,0.0,1
283295,171504.0,2.027543931,-0.069651724,-1.101606715,0.399827965,-0.041097548,-1.0688173159999999,0.230351132,-0.342552681,0.45308902,0.03994137,-0.652253167,0.7515294,0.66863358,0.162456627,0.029486948,-0.168930737,-0.29072449300000003,-1.005047692,0.091610105,-0.15740457800000002,-0.27138312,-0.6483981670000001,0.31683442,-0.06671125,-0.289917018,0.20171553899999997,-0.066833411,-0.057117069000000006,17.99,0
206437,136209.0,-0.216691933,0.409964526,-0.494516598,-0.433284018,1.323255848,-0.49062639700000005,1.271115961,-0.159763396,-0.407982622,-0.489752619,-0.082376799,0.373095962,-0.50951095,0.682376243,-1.094395628,-0.663149188,-0.46409062100000004,0.30422892,1.064824597,0.042066552,0.195941405,0.562480956,-0.11184787300000001,-0.783230532,-0.297927862,-0.250129467,0.16654380400000002,0.19900811399999999,61.48,0
14395,25536.0,-0.9358290859999999,0.642626967,1.704633628,-1.291769041,-0.036963107,-1.071981813,0.8967206759999999,-0.300101245,0.25939625,-0.23253142,-0.290675897,0.121078423,0.45278150100000003,-0.42387352899999997,0.519620887,0.49219178799999996,-0.8217366690000001,-0.437292055,-0.708749159,0.27728158,-0.16168554,-0.145473934,0.008242517,0.42242991700000004,-0.27146428699999997,0.697541741,0.21478213,0.026920829,40.01,0
45028,42176.0,1.3606596640000002,-0.529343704,0.463420373,0.103133978,-0.931799402,-0.255554121,-0.58525784,-0.069693376,-0.362119365,0.593290923,-1.476717404,-0.046953861,0.19680946,-0.363310326,-0.480980687,-1.690007157,0.161826573,0.9537220809999999,-0.38628189700000004,-0.512982802,-0.502730376,-0.7461891279999999,-0.050671140999999996,-0.104525774,0.50048833,0.44390484,0.01015151,0.01225849,10.8,0
67719,52670.0,0.9282189609999999,-0.37684765600000003,0.830251078,1.102049063,-0.653142838,0.47396483100000003,-0.5654771129999999,0.36855589,0.364973418,0.131995762,0.941830414,0.053299180999999994,-1.412726503,0.563764886,1.0922702,0.69484393,-0.673056111,0.558011579,-0.597911992,-0.027544213999999997,0.128339903,0.09449063199999999,-0.06737238799999999,-0.354958779,0.179706404,-0.396850142,0.03882118,0.036274822000000005,105.39,0
213653,139340.0,-0.323153961,0.24781220899999998,0.8013866409999999,-1.970788995,-0.213219577,-0.9722691859999999,0.21548721899999998,-0.060797474000000004,-0.752463439,-0.925313928,-0.744433505,-1.4084756180000002,-0.419256498,-2.147889367,-0.354635816,1.8796111130000002,1.0965167809999998,-0.275409203,-0.413753156,0.053031901,0.31071853,0.836305187,-0.264286392,-0.142352082,-0.09790609300000001,-0.194766754,0.138606288,0.17762650100000002,29.0,0
15706,27138.0,-0.674849044,1.11677999,1.039284326,2.255824851,1.3839030280000002,0.17662260800000001,0.6832371770000001,0.032140592999999995,-1.9818444130000001,0.840753029,1.1191173779999999,0.5677670539999999,0.60789758,0.543234705,0.033041642999999996,-0.20127045300000002,-0.24736824100000002,-0.143243887,0.302435154,-0.018736613,0.170757651,0.499927933,-0.283539027,-0.259472447,-0.196428097,0.151350359,0.041424737999999996,0.11563172699999999,3.41,0
31843,36538.0,0.713301237,-0.7077701259999999,1.0276893390000001,1.868472022,-0.823121305,0.687566245,-0.22740143100000001,0.189979077,1.108064219,-0.528659503,-0.968227993,1.414819719,0.5655287920000001,-0.858472483,-1.767437161,-1.159046119,0.7344420070000001,-1.4129073,0.108387267,0.229115231,-0.291236284,-0.754338093,-0.09244239,0.11318671,0.383094625,-0.532660848,0.060630309,0.063555421,200.63,0
53421,45969.0,-1.099054242,0.46915940799999994,1.964596301,1.0776798220000001,0.335675011,2.321661566,-0.267540617,0.7486405209999999,0.740535808,-0.049073963,-1.014887058,0.639429615,-0.065370333,-0.8967973309999999,-1.6961421269999999,-0.832389765,0.232977995,0.242395755,2.117830323,0.3823768,-0.357843326,-0.40351332100000004,-0.382422944,-1.68274765,0.568699116,-0.100599274,0.511615548,0.22074491100000002,49.9,0
274006,165808.0,-0.484522361,0.926475921,0.63955456,-0.259036547,0.561132083,0.010480719,0.854655345,-0.9828589590000001,0.148111566,-0.08065091099999999,0.014626125,-0.000998993,-1.198625462,0.196092188,-1.241547701,0.424698499,-1.225965628,0.777467479,-0.812341434,-0.47154215,1.026182057,0.696727104,-0.142114165,-0.38453034700000005,-0.522129497,-0.7860947420000001,-0.012908457,-0.019930636,39.0,0
212237,138775.0,0.214346805,0.926377048,-0.06515766,1.144954758,0.856591342,-0.882865494,1.205915192,-0.297463725,-0.615374168,-0.131545112,-1.03546428,-0.144832735,-0.41402939200000005,0.488552592,-0.212984222,-1.10382317,0.207088325,-0.39059223,0.684512358,-0.0778345,0.082570774,0.384020541,-0.289437472,-0.007733693000000001,0.579530721,-0.304788499,-0.034904485,-0.086810246,13.31,0
194722,130733.0,1.981947853,-0.060583584,-0.908308903,1.458536214,0.293959168,0.24311838,-0.03972668,-0.030178923,0.993595342,-0.044784487000000005,-1.562090831,1.079037282,0.655538129,-0.445905968,-1.7389112969999998,-0.824696695,0.033010958,-0.959110329,0.3504816,-0.221160138,-0.349594711,-0.590000634,0.228224468,0.40388737,0.135108689,-0.833487393,0.042994167,-0.038342781,5.9,0
